"Station Name","TORONTO BUTTONVILLE A"
"Province","ONTARIO"
"Current Station Operator","NAV Canada"
"Latitude","43.86"
"Longitude","-79.37"
"Elevation","198.10"
"Climate Identifier","6158410"
"WMO Identifier","71639"
"TC Identifier","YKZ"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2018-12-01 10:00","2018","12","01","10:00","1.5","","-1.2","","82","","10","","13","","16.1","","99.64","","","","","","Cloudy"
"2018-12-01 11:00","2018","12","01","11:00","2.0","","-0.3","","85","","11","","12","","24.1","","99.65","","","","","","NA"
"2018-12-01 12:00","2018","12","01","12:00","2.4","","0.0","","85","","12","","18","","24.1","","99.58","","","","","","NA"
"2018-12-01 13:00","2018","12","01","13:00","3.0","","-0.6","","78","","11","","26","","24.1","","99.46","","","","","","Cloudy"
"2018-12-01 14:00","2018","12","01","14:00","2.9","","-0.3","","80","","11","","21","","24.1","","99.31","","","","","","NA"
"2018-12-01 15:00","2018","12","01","15:00","2.5","","0.1","","84","","11","","21","","24.1","","99.21","","","","","","NA"
"2018-12-01 16:00","2018","12","01","16:00","2.6","","-0.6","","80","","11","","27","","24.1","","99.19","","","","","","Cloudy"
"2018-12-01 17:00","2018","12","01","17:00","2.5","","-0.4","","81","","10","","26","","24.1","","99.15","","","","","","NA"
"2018-12-01 18:00","2018","12","01","18:00","2.8","","0.1","","83","","10","","28","","24.1","","99.18","","","","","","NA"
"2018-12-01 19:00","2018","12","01","19:00","2.2","","0.8","","91","","10","","30","","8.1","","99.04","","","","","","Rain"
"2018-12-01 20:00","2018","12","01","20:00","2.2","","1.4","","94","","11","","28","","12.9","","98.90","","","","","","Rain"
"2018-12-01 21:00","2018","12","01","21:00","2.3","","1.4","","94","","10","","25","","12.9","","98.77","","","","","","NA"
"2018-12-01 22:00","2018","12","01","22:00","2.4","","1.4","","94","","11","","35","","12.9","","98.62","","","","","","Rain"
"2018-12-01 23:00","2018","12","01","23:00","2.5","","1.6","","94","","11","","30","","11.3","","98.53","","","","","","Rain"
"2018-12-02 00:00","2018","12","02","00:00","2.7","","2.1","","96","","10","","26","","4.0","","98.47","","","","","","Rain,Fog"
"2018-12-02 01:00","2018","12","02","01:00","2.9","","2.4","","96","","10","","22","","6.4","","98.32","","","","","","Rain,Fog"
"2018-12-02 02:00","2018","12","02","02:00","3.1","","2.6","","97","","11","","26","","4.8","","98.26","","","","","","Rain,Fog"
"2018-12-02 03:00","2018","12","02","03:00","3.3","","2.9","","97","","10","","27","","3.2","","98.13","","","","","","Rain,Fog"
"2018-12-02 04:00","2018","12","02","04:00","3.5","","3.1","","98","","11","","26","","1.6","","97.99","","","","","","Drizzle,Fog"
"2018-12-02 05:00","2018","12","02","05:00","3.8","","3.5","","98","","11","","23","","8.1","","97.88","","","","","","Rain,Fog"
"2018-12-02 06:00","2018","12","02","06:00","4.0","","3.6","","98","","11","","22","","11.3","","97.81","","","","","","Rain"
"2018-12-02 07:00","2018","12","02","07:00","4.2","","3.8","","98","","11","","23","","9.7","","97.73","","","","","","Rain,Fog"
"2018-12-02 08:00","2018","12","02","08:00","4.5","","4.2","","98","","12","","18","","2.8","","97.66","","","","","","Rain,Fog"
"2018-12-02 09:00","2018","12","02","09:00","4.9","","4.6","","98","","12","","21","","2.0","","97.61","","","","","","Fog"
"2018-12-02 10:00","2018","12","02","10:00","5.2","","4.9","","98","","12","","10","","4.0","","97.61","","","","","","Fog"
"2018-12-02 11:00","2018","12","02","11:00","5.6","","5.3","","98","","13","","13","","19.3","","97.53","","","","","","NA"
"2018-12-02 12:00","2018","12","02","12:00","6.4","","6.1","","98","","15","","9","","24.1","","97.47","","","","","","NA"
"2018-12-02 13:00","2018","12","02","13:00","6.9","","6.4","","97","","14","","7","","24.1","","97.39","","","","","","Cloudy"
"2018-12-02 14:00","2018","12","02","14:00","7.6","","7.0","","96","","11","","5","","24.1","","97.36","","","","","","NA"
"2018-12-02 15:00","2018","12","02","15:00","9.4","","8.1","","92","","11","","5","","24.1","","97.33","","","","","","NA"
"2018-12-02 16:00","2018","12","02","16:00","9.6","","8.1","","90","","14","","9","","24.1","","97.32","","","","","","Clear"
"2018-12-02 17:00","2018","12","02","17:00","6.6","","6.0","","96","","10","","4","","24.1","","97.29","","","","","","NA"
"2018-12-02 18:00","2018","12","02","18:00","6.0","","5.6","","98","","7","","4","","19.3","","97.27","","","","","","NA"
"2018-12-02 19:00","2018","12","02","19:00","5.4","","5.1","","98","","36","","4","","6.4","","97.25","","","","","","Rain,Fog"
"2018-12-02 20:00","2018","12","02","20:00","7.3","","7.1","","99","","16","","8","","11.3","","97.31","","","","","","Thunderstorms"
"2018-12-02 21:00","2018","12","02","21:00","8.1","","7.9","","98","","18","","7","","11.3","","97.30","","","","","","Rain Showers"
"2018-12-02 22:00","2018","12","02","22:00","5.8","","5.4","","98","","20","","6","","16.1","","97.29","","","","","","Mostly Cloudy"
"2018-12-02 23:00","2018","12","02","23:00","6.1","","5.8","","98","","18","","4","","16.1","","97.28","","","","","","NA"
"2018-12-03 00:00","2018","12","03","00:00","6.9","","6.6","","99","","20","","11","","19.3","","97.30","","","","","","NA"
"2018-12-03 01:00","2018","12","03","01:00","7.1","","6.8","","98","","21","","13","","16.1","","97.25","","","","","","Rain"
"2018-12-03 02:00","2018","12","03","02:00","7.0","","6.1","","95","","23","","13","","16.1","","97.30","","","","","","Rain"
"2018-12-03 03:00","2018","12","03","03:00","5.8","","4.3","","90","","25","","21","","19.3","","97.37","","","","","","Rain,Fog"
"2018-12-03 04:00","2018","12","03","04:00","4.8","","3.4","","91","","24","","21","","24.1","","97.42","","","","","","Rain"
"2018-12-03 05:00","2018","12","03","05:00","4.8","","2.8","","87","","25","","19","","24.1","","97.48","","","","","","NA"
"2018-12-03 06:00","2018","12","03","06:00","4.6","","2.1","","84","","26","","21","","24.1","","97.54","","","","","","NA"
"2018-12-03 07:00","2018","12","03","07:00","2.8","","1.3","","90","","32","","18","","12.9","","97.66","","","","","","Cloudy"
"2018-12-03 08:00","2018","12","03","08:00","1.6","","0.0","","89","","32","","25","","24.1","","97.82","","","","","","NA"
"2018-12-03 09:00","2018","12","03","09:00","1.1","","-1.0","","86","","32","","25","","24.1","","97.96","","","","","","NA"
"2018-12-03 10:00","2018","12","03","10:00","1.0","","-1.9","","81","","34","","18","","24.1","","98.10","","","","","","Cloudy"
"2018-12-03 11:00","2018","12","03","11:00","0.5","","-2.6","","80","","34","","21","","24.1","","98.24","","","","","","NA"
"2018-12-03 12:00","2018","12","03","12:00","0.3","","-3.2","","78","","35","","23","","24.1","","98.27","","","","","","NA"
"2018-12-03 13:00","2018","12","03","13:00","0.4","","-3.1","","77","","1","","25","","24.1","","98.28","","","","","","Snow"
"2018-12-03 14:00","2018","12","03","14:00","0.4","","-2.2","","82","","35","","13","","9.7","","98.37","","","","","","Snow"
"2018-12-03 15:00","2018","12","03","15:00","0.2","","-1.9","","86","","34","","15","","3.6","","98.47","","","","","","Snow"
"2018-12-03 16:00","2018","12","03","16:00","-0.1","","-1.4","","91","","34","","14","","2.4","","98.57","","","","-4","","Moderate Snow"
"2018-12-03 17:00","2018","12","03","17:00","-0.2","","-1.7","","90","","34","","14","","16.1","","98.68","","","","-4","","Snow"
"2018-12-03 18:00","2018","12","03","18:00","-0.2","","-2.5","","85","","34","","25","","24.1","","98.78","","","","-6","","NA"
"2018-12-03 19:00","2018","12","03","19:00","-0.2","","-3.2","","80","","34","","11","","24.1","","98.88","","","","-4","","Cloudy"
"2018-12-03 20:00","2018","12","03","20:00","-0.6","","-3.5","","81","","33","","20","","24.1","","98.95","","","","-6","","Snow"
"2018-12-03 21:00","2018","12","03","21:00","-0.9","","-5.0","","74","","34","","24","","24.1","","99.01","","","","-7","","NA"
"2018-12-03 22:00","2018","12","03","22:00","-1.2","","-6.0","","70","","33","","23","","24.1","","99.06","","","","-7","","Cloudy"
"2018-12-03 23:00","2018","12","03","23:00","-2.3","","-6.2","","75","","35","","7","","24.1","","99.08","","","","-5","","NA"
"2018-12-04 00:00","2018","12","04","00:00","-2.5","","-5.8","","78","","33","","10","","24.1","","99.13","","","","-6","","NA"
"2018-12-04 01:00","2018","12","04","01:00","-2.3","","-5.4","","79","","31","","12","","24.1","","99.15","","","","-7","","Cloudy"
"2018-12-04 02:00","2018","12","04","02:00","-2.6","","-5.9","","78","","36","","15","","24.1","","99.22","","","","-8","","NA"
"2018-12-04 03:00","2018","12","04","03:00","-3.1","","-6.8","","76","","33","","21","","24.1","","99.32","","","","-9","","NA"
"2018-12-04 04:00","2018","12","04","04:00","-4.0","","-7.7","","75","","32","","20","","24.1","","99.36","","","","-10","","Cloudy"
"2018-12-04 05:00","2018","12","04","05:00","-4.7","","-8.2","","77","","36","","16","","24.1","","99.42","","","","-10","","NA"
"2018-12-04 06:00","2018","12","04","06:00","-4.6","","-8.2","","76","","35","","14","","24.1","","99.48","","","","-10","","NA"
"2018-12-04 07:00","2018","12","04","07:00","-5.0","","-8.6","","76","","33","","17","","24.1","","99.56","","","","-11","","Cloudy"
"2018-12-04 08:00","2018","12","04","08:00","-5.3","","-9.2","","74","","33","","15","","24.1","","99.62","","","","-11","","NA"
"2018-12-04 09:00","2018","12","04","09:00","-5.3","","-9.6","","72","","34","","14","","24.1","","99.65","","","","-11","","NA"
"2018-12-04 10:00","2018","12","04","10:00","-4.3","","-9.0","","70","","36","","14","","24.1","","99.68","","","","-9","","Mostly Cloudy"
"2018-12-04 11:00","2018","12","04","11:00","-3.8","","-9.1","","67","","31","","13","","24.1","","99.68","","","","-9","","NA"
"2018-12-04 12:00","2018","12","04","12:00","-3.4","","-8.9","","65","","35","","14","","24.1","","99.63","","","","-8","","NA"
"2018-12-04 13:00","2018","12","04","13:00","-2.5","","-9.2","","60","","30","","10","","24.1","","99.55","","","","-6","","Clear"
"2018-12-04 14:00","2018","12","04","14:00","-1.2","","-8.7","","57","","31","","9","","24.1","","99.51","","","","-4","","NA"
"2018-12-04 15:00","2018","12","04","15:00","-1.1","","-8.8","","56","","30","","9","","24.1","","99.48","","","","-4","","NA"
"2018-12-04 16:00","2018","12","04","16:00","-1.4","","-8.3","","59","","32","","10","","24.1","","99.49","","","","-5","","Clear"
